,text,n_word,start_pos,end_pos,label,source_index,category
14105,Asutosh Dey,2,5342,5353,PERSON,35,Physics
14106,Amrita Lal Sircar,3,5410,5427,PERSON,35,Physics
14107,IACS,1,5454,5458,ORG,35,Physics
14108,Ashutosh Mukherjee,2,5464,5482,PERSON,35,Physics
14109,the University of Calcutta,4,5541,5567,ORG,35,Physics
14110,IACS,1,5635,5639,ORG,35,Physics
14111,Raman,1,5689,5694,PERSON,35,Physics
14112,Raman's,1,5818,5825,PERSON,35,Physics
14113,"Newton's rings in polarised light"" published in Nature",8,5835,5889,WORK_OF_ART,35,Physics
14114,1907,1,5893,5897,DATE,35,Physics
14115,first,1,5909,5914,ORDINAL,35,Physics
14116,IACS,1,5953,5957,ORG,35,Physics
14117,Bulletin of Indian Association for the Cultivation of Science,9,5980,6041,WORK_OF_ART,35,Physics
14118,1909,1,6046,6050,DATE,35,Physics
14119,Raman,1,6060,6065,PERSON,35,Physics
14120,1909,1,6096,6100,DATE,35,Physics
14121,Raman,1,6102,6107,PERSON,35,Physics
14122,"Rangoon, British Burma",3,6127,6149,GPE,35,Physics
14123,Myanmar,1,6155,6162,GPE,35,Physics
14124,only a few months,4,6216,6233,DATE,35,Physics
14125,Madras,1,6255,6261,GPE,35,Physics
14126,Rangoon,1,6441,6448,GPE,35,Physics
14127,India,1,6477,6482,GPE,35,Physics
14128,"Nagpur, Maharashtra",2,6486,6505,GPE,35,Physics
14129,1910,1,6510,6514,DATE,35,Physics
14130,a year,2,6538,6544,DATE,35,Physics
14131,Nagpur,1,6548,6554,GPE,35,Physics
14132,1911,1,6597,6601,DATE,35,Physics
14133,Calcutta,1,6622,6630,GPE,35,Physics
14134,1915,1,6637,6641,DATE,35,Physics
14135,the University of Calcutta,4,6643,6669,ORG,35,Physics
14136,Raman,1,6712,6717,PERSON,35,Physics
14137,IACS,1,6721,6725,ORG,35,Physics
14138,Sudhangsu Kumar Banerji,3,6727,6750,PERSON,35,Physics
14139,Observatories of India Meteorological Department,5,6789,6837,ORG,35,Physics
14140,Ganesh Prasad,2,6860,6873,PERSON,35,Physics
14141,first,1,6883,6888,ORDINAL,35,Physics
14142,the next year,3,6903,6916,DATE,35,Physics
14143,University of Allahabad,3,6961,6984,ORG,35,Physics
14144,Rangoon University,2,6986,7004,ORG,35,Physics
14145,Queen's College Indore,3,7006,7028,ORG,35,Physics
14146,Institute of Science,3,7030,7050,ORG,35,Physics
14147,Nagpur,1,7052,7058,GPE,35,Physics
14148,Krisnath College,2,7060,7076,ORG,35,Physics
14149,University of Madras,3,7082,7102,ORG,35,Physics
14150,1919,1,7107,7111,DATE,35,Physics
14151,Raman,1,7113,7118,PERSON,35,Physics
14152,more than a dozen,4,7130,7147,CARDINAL,35,Physics
14153,Sircar's,1,7168,7176,PERSON,35,Physics
14154,1919,1,7186,7190,DATE,35,Physics
14155,Raman,1,7192,7197,PERSON,35,Physics
14156,two,1,7207,7210,CARDINAL,35,Physics
14157,IACS,1,7233,7237,ORG,35,Physics
14158,Raman,1,7343,7348,PERSON,35,Physics
14159,the University of Calcutta,4,7363,7389,ORG,35,Physics
14160,Palit,1,7404,7409,ORG,35,Physics
14161,Taraknath Palit,2,7480,7495,PERSON,35,Physics
14162,1913,1,7500,7504,DATE,35,Physics
14163,30 January 1914,3,7552,7567,DATE,35,Physics
14164,minutes,1,7596,7603,TIME,35,Physics
14165,Palit Professorships,2,7639,7659,ORG,35,Physics
14166,Senate,1,7692,7698,ORG,35,Physics
14167,30 January 1914,3,7702,7717,DATE,35,Physics
14168,P C Ray,3,7722,7729,PERSON,35,Physics
14169,C.V. Raman,2,7737,7747,PERSON,35,Physics
14170,MA,1,7749,7751,GPE,35,Physics
14171,sixtieth year,2,7864,7877,DATE,35,Physics
14172,1914,1,7898,7902,DATE,35,Physics
14173,Ashutosh Mukherjee,2,7904,7922,PERSON,35,Physics
14174,Jagadish Chandra Bose,3,7935,7956,PERSON,35,Physics
14175,Bose,1,7986,7990,PERSON,35,Physics
14176,second,1,8006,8012,ORDINAL,35,Physics
14177,Raman,1,8021,8026,PERSON,35,Physics
14178,first,1,8038,8043,ORDINAL,35,Physics
14179,Palit,1,8044,8049,ORG,35,Physics
14180,World War I,3,8117,8128,EVENT,35,Physics
14181,1917,1,8155,8159,DATE,35,Physics
14182,Rajabazar Science College,3,8175,8200,ORG,35,Physics
14183,the University of Calcutta,4,8222,8248,ORG,35,Physics
14184,1914,1,8252,8256,DATE,35,Physics
14185,a decade,2,8348,8356,DATE,35,Physics
14186,roughly half,2,8453,8465,CARDINAL,35,Physics
14187,C.V. Raman's,2,8642,8654,PERSON,35,Physics
14188,India,1,8756,8761,GPE,35,Physics
14189,C. V. Raman,3,8782,8793,PERSON,35,Physics
14190,Palit,1,8820,8825,ORG,35,Physics
14191,2.7.17,1,8852,8858,CARDINAL,35,Physics
14192,Raman,1,8865,8870,PERSON,35,Physics
14193,MA,1,8938,8940,ORG,35,Physics
14194,MSc,1,8945,8948,ORG,35,Physics
14195,Raman's,1,9046,9053,PERSON,35,Physics
14196,Senate,1,9137,9143,ORG,35,Physics
14197,the University of Calcutta,4,9147,9173,ORG,35,Physics
14198,Mukherjee,1,9273,9282,PERSON,35,Physics
14199,the University of Calcutta,4,9318,9344,ORG,35,Physics
14200,Raman,1,9355,9360,PERSON,35,Physics
14201,1921,1,9364,9368,DATE,35,Physics
14202,Oxford,1,9395,9401,GPE,35,Physics
14203,the Congress of Universities of the British Empire,8,9426,9476,ORG,35,Physics
14204,Nobel,1,9539,9544,WORK_OF_ART,35,Physics
14205,J. J. Thomson,3,9555,9568,PERSON,35,Physics
14206,Lord Rutherford,2,9573,9588,PERSON,35,Physics
14207,the Royal Society,3,9621,9638,ORG,35,Physics
14208,1924,1,9642,9646,DATE,35,Physics
14209,Mukherjee,1,9648,9657,PERSON,35,Physics
14210,The Nobel Prize of course,5,9716,9741,WORK_OF_ART,35,Physics
14211,1926,1,9747,9751,DATE,35,Physics
14212,the Indian Journal of Physics,5,9768,9797,ORG,35,Physics
14213,first,1,9815,9820,ORDINAL,35,Physics
14214,second,1,9833,9839,ORDINAL,35,Physics
14215,"""A new radiation""",3,9891,9908,WORK_OF_ART,35,Physics
14216,Raman,1,9941,9946,PERSON,35,Physics
14217,Raman,1,9955,9960,PERSON,35,Physics
14218,Debendra Mohan Bose,3,9978,9997,PERSON,35,Physics
14219,1932,1,10024,10028,DATE,35,Physics
14220,the Indian Institute of Science,5,10071,10102,ORG,35,Physics
14221,IISc,1,10104,10108,ORG,35,Physics
14222,Bangalore,1,10113,10122,GPE,35,Physics
14223,Calcutta,1,10132,10140,GPE,35,Physics
14224,1933,1,10144,10148,DATE,35,Physics
14225,Maharaja Krishnaraja Wadiyar IV,4,10150,10181,PERSON,35,Physics
14226,Mysore,1,10195,10201,GPE,35,Physics
14227,Jamsetji Tata,2,10203,10216,PERSON,35,Physics
14228,Mir Osman Ali Khan,4,10231,10249,PERSON,35,Physics
14229,Nizam,1,10255,10260,GPE,35,Physics
14230,Hyderabad,1,10264,10273,GPE,35,Physics
14231,the Indian Institute of Science,5,10315,10346,ORG,35,Physics
14232,Bangalore,1,10350,10359,GPE,35,Physics
14233,The Viceroy of India,4,10361,10381,PERSON,35,Physics
14234,Minto,1,10388,10393,PERSON,35,Physics
14235,1909,1,10424,10428,DATE,35,Physics
14236,British,1,10438,10445,NORP,35,Physics
14237,first,1,10471,10476,ORDINAL,35,Physics
14238,Morris Travers,2,10487,10501,PERSON,35,Physics
14239,Raman,1,10503,10508,PERSON,35,Physics
14240,fourth,1,10520,10526,ORDINAL,35,Physics
14241,first,1,10544,10549,ORDINAL,35,Physics
14242,Indian,1,10550,10556,NORP,35,Physics
14243,IISc,1,10588,10592,ORG,35,Physics
14244,G. N. Ramachandran,3,10607,10625,PERSON,35,Physics
14245,the Indian Academy of Sciences,5,10706,10736,ORG,35,Physics
14246,1934,1,10740,10744,DATE,35,Physics
14247,Proceedings of the Indian Academy of Sciences,7,10790,10835,ORG,35,Physics
14248,Proceedings - Mathematical Sciences,4,10857,10892,ORG,35,Physics
14249,Journal of Chemical Sciences,4,10894,10922,ORG,35,Physics
14250,Journal of Earth System Science,5,10928,10959,WORK_OF_ART,35,Physics
14251,the Calcutta Physical Society,4,10979,11008,ORG,35,Physics
14252,1917,1,11073,11077,DATE,35,Physics
14253,Panchapakesa Krishnamurti,2,11103,11128,PERSON,35,Physics
14254,Raman,1,11130,11135,PERSON,35,Physics
14255,Travancore Chemical and Manufacturing Co. Ltd.,6,11161,11207,ORG,35,Physics
14256,1943,1,11211,11215,DATE,35,Physics
14257,TCM Limited,2,11241,11252,ORG,35,Physics
14258,1996,1,11256,11260,DATE,35,Physics
14259,one,1,11266,11269,CARDINAL,35,Physics
14260,first,1,11277,11282,ORDINAL,35,Physics
14261,India,1,11331,11336,GPE,35,Physics
14262,1947,1,11341,11345,DATE,35,Physics
14263,Raman,1,11347,11352,PERSON,35,Physics
14264,first,1,11371,11376,ORDINAL,35,Physics
14265,India,1,11433,11438,GPE,35,Physics
14266,Raman,1,11440,11445,PERSON,35,Physics
14267,IISC,1,11459,11463,ORG,35,Physics
14268,1948,1,11467,11471,DATE,35,Physics
14269,the Raman Research Institute,4,11488,11516,ORG,35,Physics
14270,Bangalore,1,11520,11529,GPE,35,Physics
14271,a year later,3,11530,11542,DATE,35,Physics
14272,1970,1,11615,11619,DATE,35,Physics
14273,One,1,11678,11681,CARDINAL,35,Physics
14274,Raman's,1,11685,11692,NORP,35,Physics
14275,Hermann von Helmholtz's,3,11769,11792,PERSON,35,Physics
14276,The Sensations of Tone,4,11793,11815,WORK_OF_ART,35,Physics
14277,IACS,1,11856,11860,ORG,35,Physics
14278,1916,1,11909,11913,DATE,35,Physics
14279,1921,1,11918,11922,DATE,35,Physics
14280,One,1,12039,12042,CARDINAL,35,Physics
14281,Indian,1,12189,12195,NORP,35,Physics
14282,Raman,1,12319,12324,PERSON,35,Physics
14283,Indian,1,12356,12362,NORP,35,Physics
14284,first,1,12452,12457,ORDINAL,35,Physics
14285,Indian,1,12480,12486,NORP,35,Physics
14286,Kaufmann's,1,12586,12596,PERSON,35,Physics
14287,England,1,12631,12638,GPE,35,Physics
14288,1921,1,12642,12646,DATE,35,Physics
14289,the Whispering Gallery,3,12689,12711,FAC,35,Physics
14290,St Paul's Cathedral,3,12727,12746,FAC,35,Physics
14291,London,1,12750,12756,GPE,35,Physics
14292,Raman,1,12965,12970,PERSON,35,Physics
14293,1919,1,13064,13068,DATE,35,Physics
14294,first,1,13074,13079,ORDINAL,35,Physics
14295,England,1,13184,13191,GPE,35,Physics
14296,the S.S. Narkunda,3,13201,13218,FAC,35,Physics
14297,September 1921,2,13222,13236,DATE,35,Physics
14298,the Mediterranean Sea,3,13272,13293,LOC,35,Physics
14299,Nicol,1,13361,13366,PERSON,35,Physics
14300,Rayleigh's,1,13521,13531,PERSON,35,Physics
14301,1910,1,13535,13539,DATE,35,Physics
14302,Rayleigh,1,13703,13711,PERSON,35,Physics
14303,Rayleigh,1,13792,13800,LOC,35,Physics
14304,Raman,1,13967,13972,PERSON,35,Physics
14305,Nicol,1,14002,14007,PERSON,35,Physics
14306,Rayleigh,1,14149,14157,PERSON,35,Physics
14307,the S.S. Narkunda,3,14171,14188,FAC,35,Physics
14308,Bombay Harbour,2,14199,14213,FAC,35,Physics
14309,Mumbai Harbour,2,14219,14233,GPE,35,Physics
14310,Raman,1,14236,14241,PERSON,35,Physics
14311,"""The colour of the sea""",5,14262,14285,WORK_OF_ART,35,Physics
14312,November 1921,2,14312,14325,DATE,35,Physics
14313,Rayleigh's,1,14357,14367,PERSON,35,Physics
14314,Nicol,1,14437,14442,PERSON,35,Physics
14315,Nicol,1,14501,14506,PERSON,35,Physics
14316,Calcutta,1,14989,14997,GPE,35,Physics
14317,K. R. Ramanathan,3,15020,15036,PERSON,35,Physics
14318,the University of Rangoon,4,15051,15076,ORG,35,Physics
14319,IACS,1,15109,15113,ORG,35,Physics
14320,early 1922,2,15118,15128,DATE,35,Physics
14321,Raman,1,15130,15135,PERSON,35,Physics
14322,the Proceedings of the Royal Society of London,8,15176,15222,ORG,35,Physics
14323,Ramanathan,1,15647,15657,PERSON,35,Physics
14324,1923,1,15705,15709,DATE,35,Physics
14325,the Bay of Bengal,4,15735,15752,GPE,35,Physics
14326,1924,1,15756,15760,DATE,35,Physics
14327,second,1,16137,16143,ORDINAL,35,Physics
14328,1923,1,16422,16426,DATE,35,Physics
14329,Ramanathan,1,16586,16596,PERSON,35,Physics
14330,1925,1,16660,16664,DATE,35,Physics
14331,K. S. Krishnan,3,16666,16680,PERSON,35,Physics
14332,Research Associate,2,16688,16706,ORG,35,Physics
14333,the next two years,4,17007,17025,DATE,35,Physics
14334,Compton,1,17067,17074,PERSON,35,Physics
14335,Arthur Compton,2,17083,17097,PERSON,35,Physics
14336,Washington University,2,17101,17122,ORG,35,Physics
14337,St. Louis,2,17126,17135,GPE,35,Physics
14338,1923,1,17158,17162,DATE,35,Physics
14339,1927,1,17229,17233,DATE,35,Physics
14340,Raman,1,17295,17300,PERSON,35,Physics
14341,Compton's Nobel Prize in Physics,5,17317,17349,WORK_OF_ART,35,Physics
14342,December 1927,2,17367,17380,DATE,35,Physics
14343,Raman,1,17382,17387,PERSON,35,Physics
14344,Krishnan,1,17406,17414,PERSON,35,Physics
14345,Krishnan,1,17474,17482,PERSON,35,Physics
14346,Compton Effect,2,17604,17618,ORG,35,Physics
14347,The Nobel Prize,3,17697,17712,WORK_OF_ART,35,Physics
14348,Compton,1,17778,17785,PERSON,35,Physics
14349,Toronto,1,17830,17837,GPE,35,Physics
14350,Raman,1,17874,17879,PERSON,35,Physics
14351,two years later,3,17887,17902,DATE,35,Physics
14352,Toronto,1,17909,17916,GPE,35,Physics
14353,the British Association for the Advancement of Science,8,17986,18040,ORG,35,Physics
14354,Toronto,1,18057,18064,GPE,35,Physics
14355,1924,1,18068,18072,DATE,35,Physics
14356,Compton,1,18080,18087,PERSON,35,Physics
14357,William Duane,2,18131,18144,PERSON,35,Physics
14358,Harvard University,2,18148,18166,ORG,35,Physics
14359,Raman,1,18224,18229,PERSON,35,Physics
14360,Duane's,1,18235,18242,PERSON,35,Physics
14361,Compton,1,18259,18266,PERSON,35,Physics
14362,Krishnan,1,18365,18373,PERSON,35,Physics
14363,the beginning of January 1928,5,18400,18429,DATE,35,Physics
14364,7 January,2,18434,18443,DATE,35,Physics
14365,Raman,1,18591,18596,PERSON,35,Physics
14366,Krishnan,1,18704,18712,PERSON,35,Physics
14367,Compton,1,18785,18792,PERSON,35,Physics
14368,16 February,2,18832,18843,DATE,35,Physics
14369,"Nature titled ""A new type of secondary radiation""",8,18871,18920,WORK_OF_ART,35,Physics
14370,31 March,2,18945,18953,DATE,35,Physics
14371,28 February 1928,3,18958,18974,DATE,35,Physics
14372,Raman,1,19212,19217,PERSON,35,Physics
14373,Raman,1,19333,19338,PERSON,35,Physics
14374,my Nobel Prize,3,19367,19381,WORK_OF_ART,35,Physics
14375,200 rupees,2,19402,19412,MONEY,35,Physics
14376,Raman,1,19840,19845,PERSON,35,Physics
14377,The Associated Press of India,5,19886,19915,ORG,35,Physics
14378,the next day,3,19928,19940,DATE,35,Physics
14379,29 February,2,19945,19956,DATE,35,Physics
14380,Prof. Raman's Discovery,3,19987,20010,WORK_OF_ART,35,Physics
14381,C. V. Raman,3,20039,20050,PERSON,35,Physics
14382,F.R.S.,1,20052,20058,ORG,35,Physics
14383,the Calcutta University,3,20063,20086,ORG,35,Physics
14384,Compton,1,20260,20267,PERSON,35,Physics
14385,one,1,20355,20358,CARDINAL,35,Physics
14386,two,1,20407,20410,CARDINAL,35,Physics
14387,one,1,20420,20423,CARDINAL,35,Physics
14388,The Statesman,2,20636,20649,ORG,35,Physics
14389,1 March,2,20653,20660,DATE,35,Physics
14390,"""Scattering of Light by Atoms – New Phenomenon – Calcutta Professor's Discovery",12,20680,20759,WORK_OF_ART,35,Physics
14391,Raman,1,20762,20767,PERSON,35,Physics
14392,three,1,20780,20785,CARDINAL,35,Physics
14393,8 March to Nature,4,20823,20840,EVENT,35,Physics
14394,21 April,2,20862,20870,DATE,35,Physics
14395,22 March,2,20920,20928,DATE,35,Physics
14396,5 May,2,20950,20955,DATE,35,Physics
14397,Raman,1,20957,20962,PERSON,35,Physics
14398,the South Indian Science Association,5,21048,21084,ORG,35,Physics
14399,Bangalore,1,21088,21097,GPE,35,Physics
14400,16 March,2,21101,21109,DATE,35,Physics
14401,the Indian Journal of Physics,5,21140,21169,ORG,35,Physics
14402,31 March,2,21173,21181,DATE,35,Physics
14403,A thousand,2,21183,21193,CARDINAL,35,Physics
14404,that day,2,21272,21280,DATE,35,Physics
14405,French,1,21346,21352,NORP,35,Physics
14406,German,1,21357,21363,NORP,35,Physics
14407,Georg Joos,2,21438,21448,PERSON,35,Physics
14408,the Friedrich Schiller University of Jena,6,21452,21493,ORG,35,Physics
14409,Arnold Sommerfeld,2,21500,21517,PERSON,35,Physics
14410,the University of Munich,4,21521,21545,ORG,35,Physics
14411,Raman's,1,21566,21573,PERSON,35,Physics
14412,Sommerfeld,1,21707,21717,PERSON,35,Physics
14413,20 June 1928,3,21773,21785,DATE,35,Physics
14414,Peter Pringsheim,2,21787,21803,PERSON,35,Physics
14415,the University of Berlin,4,21807,21831,ORG,35,Physics
14416,Raman's,1,21854,21861,PERSON,35,Physics
14417,first,1,21895,21900,ORDINAL,35,Physics
14418,Ramaneffekt,1,21919,21930,PERSON,35,Physics
14419,Linien des Ramaneffekts,3,21935,21958,PERSON,35,Physics
14420,the following months,3,21985,22005,DATE,35,Physics
14421,English,1,22018,22025,LANGUAGE,35,Physics
14422,Robert W. Wood,3,22217,22231,PERSON,35,Physics
14423,the Johns Hopkins University,4,22235,22263,ORG,35,Physics
14424,first,1,22272,22277,ORDINAL,35,Physics
14425,American,1,22278,22286,NORP,35,Physics
14426,Raman,1,22302,22307,PERSON,35,Physics
14427,the early 1929,3,22318,22332,DATE,35,Physics
14428,Raman's,1,22488,22495,PERSON,35,Physics
14429,Ernest Rutherford,2,22691,22708,PERSON,35,Physics
14430,the Royal Society,3,22723,22740,ORG,35,Physics
14431,the Hughes Medal to Raman,5,22780,22805,WORK_OF_ART,35,Physics
14432,1930,1,22809,22813,DATE,35,Physics
14433,three,1,22833,22838,CARDINAL,35,Physics
14434,four,1,22842,22846,CARDINAL,35,Physics
14435,Raman,1,22904,22909,PERSON,35,Physics
14436,the Nobel Prize in Physics,5,22942,22968,WORK_OF_ART,35,Physics
14437,the Nobel Prize,3,23003,23018,WORK_OF_ART,35,Physics
14438,Owen Richardson,2,23027,23042,PERSON,35,Physics
14439,1928,1,23046,23050,DATE,35,Physics
14440,Louis de Broglie,3,23058,23074,PERSON,35,Physics
14441,1929,1,23078,23082,DATE,35,Physics
14442,1930,1,23128,23132,DATE,35,Physics
14443,July,1,23159,23163,DATE,35,Physics
14444,November,1,23212,23220,DATE,35,Physics
14445,that year,2,23356,23365,DATE,35,Physics
14446,Raman,1,23388,23393,PERSON,35,Physics
14447,the Banaras Hindu University,4,23415,23443,ORG,35,Physics
14448,Varanasi,1,23447,23455,GPE,35,Physics
14449,BHU,1,23496,23499,ORG,35,Physics
14450,"Some new paths in physics""",5,23543,23569,WORK_OF_ART,35,Physics
14451,5 to 8 February 1916,5,23629,23649,DATE,35,Physics
14452,Suri Bhagavantam,2,23715,23731,PERSON,35,Physics
14453,1932,1,23770,23774,DATE,35,Physics
14454,Nagendra Nath,2,23851,23864,PERSON,35,Physics
14455,Raman–Nath,1,24029,24039,WORK_OF_ART,35,Physics
14456,1935,1,24477,24481,DATE,35,Physics
14457,1942,1,24486,24490,DATE,35,Physics
14458,1948,1,24495,24499,DATE,35,Physics
14459,1944 to 1968,3,24694,24706,DATE,35,Physics
14460,the early 1950s,3,24852,24867,DATE,35,Physics
14461,the 1960s,2,24986,24995,DATE,35,Physics
14462,Raman,1,25115,25120,PERSON,35,Physics
14463,Lokasundari Ammal,2,25129,25146,PERSON,35,Physics
14464,S. Krishnaswami,2,25160,25175,PERSON,35,Physics
14465,Iyer,1,25176,25180,PERSON,35,Physics
14466,Sea Customs,2,25211,25222,ORG,35,Physics
14467,Madras,1,25226,25232,GPE,35,Physics
14468,1907,1,25237,25241,DATE,35,Physics
14469,6 May,2,25287,25292,DATE,35,Physics
14470,Raman's,1,25298,25305,PERSON,35,Physics
14471,Uma Parameswaran,2,25334,25350,PERSON,35,Physics
14472,2 June 1907,3,25379,25390,DATE,35,Physics
14473,13 years old,3,25441,25453,DATE,35,Physics
14474,1892,1,25527,25531,DATE,35,Physics
14475,about 15 years of age,5,25554,25575,DATE,35,Physics
14476,Parameswaran,1,25581,25593,PERSON,35,Physics
14477,13-year,1,25607,25614,DATE,35,Physics
14478,Current Science,2,25648,25663,WORK_OF_ART,35,Physics
14479,86,1,25690,25692,DATE,35,Physics
14480,22 May 1980,3,25709,25720,DATE,35,Physics
14481,first,1,25852,25857,ORDINAL,35,Physics
14482,the Finance Department,3,25893,25915,ORG,35,Physics
14483,an additional INR 150,4,25977,25998,MONEY,35,Physics
14484,Calcutta,1,26058,26066,GPE,35,Physics
14485,1907,1,26070,26074,DATE,35,Physics
14486,Christianity,1,26117,26129,NORP,35,Physics
14487,St. John's Church,3,26170,26187,ORG,35,Physics
14488,Kolkata,1,26189,26196,GPE,35,Physics
14489,Lokasundari,1,26200,26211,PERSON,35,Physics
14490,Raman,1,26253,26258,PERSON,35,Physics
14491,two,1,26288,26291,CARDINAL,35,Physics
14492,Chandrasekhar Raman,2,26298,26317,PERSON,35,Physics
14493,Venkatraman Radhakrishnan,2,26322,26347,PERSON,35,Physics
14494,Raman,1,26369,26374,PERSON,35,Physics
14495,Subrahmanyan Chandrasekhar,2,26401,26427,PERSON,35,Physics
14496,1983,1,26446,26450,DATE,35,Physics
14497,Nobel Prize in Physics,4,26451,26473,WORK_OF_ART,35,Physics
14498,Raman,1,26496,26501,PERSON,35,Physics
14499,IISc,1,26803,26807,ORG,35,Physics
14500,Rutherford,1,26814,26824,PERSON,35,Physics
14501,Raman's,1,26853,26860,PERSON,35,Physics
14502,Raman,1,26904,26909,PERSON,35,Physics
14503,the Nobel Prize in Physics,5,26914,26940,WORK_OF_ART,35,Physics
14504,1930,1,26944,26948,DATE,35,Physics
14505,the Hughes Medal,3,26964,26980,WORK_OF_ART,35,Physics
14506,the Royal Society,3,26997,27014,ORG,35,Physics
14507,1930,1,27018,27022,DATE,35,Physics
14508,IISc,1,27076,27080,ORG,35,Physics
14509,1932,1,27084,27088,DATE,35,Physics
14510,Raman,1,27090,27095,PERSON,35,Physics
14511,the Nobel Prize,3,27126,27141,WORK_OF_ART,35,Physics
14512,the University of Calcutta,4,27158,27184,ORG,35,Physics
14513,Fellowship to the Royal Society,5,27229,27260,WORK_OF_ART,35,Physics
14514,1924,1,27264,27268,DATE,35,Physics
14515,the Nobel Prize,3,27357,27372,WORK_OF_ART,35,Physics
14516,five years,2,27407,27417,DATE,35,Physics
14517,the Nobel Prize,3,27455,27470,WORK_OF_ART,35,Physics
14518,the Nobel Committee,3,27514,27533,ORG,35,Physics
14519,the end of the year,5,27556,27575,DATE,35,Physics
14520,Sweden,1,27615,27621,GPE,35,Physics
14521,two,1,27663,27666,CARDINAL,35,Physics
14522,Stockholm,1,27713,27722,GPE,35,Physics
14523,July 1930,2,27726,27735,DATE,35,Physics
14524,the Nobel Prize,3,27760,27775,WORK_OF_ART,35,Physics
14525,Raman,1,27857,27862,PERSON,35,Physics
14526,the Nobel Prize,3,27924,27939,WORK_OF_ART,35,Physics
