text,n_word,start_pos,end_pos,label,subject,source_index,category
Terry Lectures,2,12951,12965,WORK_OF_ART,Robert Andrews Millikan,26,Physics
Yale,1,12969,12973,ORG,Robert Andrews Millikan,26,Physics
1926–27,1,12977,12984,DATE,Robert Andrews Millikan,26,Physics
Evolution in Science and Religion,5,12999,13032,WORK_OF_ART,Robert Andrews Millikan,26,Physics
Christian,1,13043,13052,NORP,Robert Andrews Millikan,26,Physics
one,1,13154,13157,CARDINAL,Robert Andrews Millikan,26,Physics
the Human Betterment Foundation,4,13185,13216,ORG,Robert Andrews Millikan,26,Physics
San Marino,2,13229,13239,GPE,Robert Andrews Millikan,26,Physics
California,1,13241,13251,GPE,Robert Andrews Millikan,26,Physics
Nordic,1,13290,13296,LOC,Robert Andrews Millikan,26,Physics
Anglo-Saxon,1,13352,13363,NORP,Robert Andrews Millikan,26,Physics
New York,2,13384,13392,GPE,Robert Andrews Millikan,26,Physics
Chicago,1,13394,13401,GPE,Robert Andrews Millikan,26,Physics
1936,1,13451,13455,DATE,Robert Andrews Millikan,26,Physics
Millikan,1,13457,13465,PERSON,Robert Andrews Millikan,26,Physics
Duke University,2,13491,13506,ORG,Robert Andrews Millikan,26,Physics
southern United States,3,13537,13559,GPE,Robert Andrews Millikan,26,Physics
Millikan's,1,13669,13679,PERSON,Robert Andrews Millikan,26,Physics
the Human Betterment Foundation,4,13697,13728,ORG,Robert Andrews Millikan,26,Physics
January 2021,2,13733,13745,DATE,Robert Andrews Millikan,26,Physics
the Caltech Board of Trustees,5,13747,13776,ORG,Robert Andrews Millikan,26,Physics
Millikan's,1,13799,13809,PERSON,Robert Andrews Millikan,26,Physics
five,1,13833,13837,CARDINAL,Robert Andrews Millikan,26,Physics
Foundation,1,13883,13893,ORG,Robert Andrews Millikan,26,Physics
2023,1,13970,13974,DATE,Robert Andrews Millikan,26,Physics
Thomas C. Hales,3,13992,14007,PERSON,Robert Andrews Millikan,26,Physics
Caltech's,1,14044,14053,ORG,Robert Andrews Millikan,26,Physics
three,1,14090,14095,CARDINAL,Robert Andrews Millikan,26,Physics
Caltech's,1,14099,14108,NORP,Robert Andrews Millikan,26,Physics
Millikan's,1,14193,14203,PERSON,Robert Andrews Millikan,26,Physics
Caltech's,1,14309,14318,PERSON,Robert Andrews Millikan,26,Physics
Rosenbaum,1,14391,14400,PERSON,Robert Andrews Millikan,26,Physics
the Caltech Board of Trustees,5,14405,14434,ORG,Robert Andrews Millikan,26,Physics
CNR,1,14475,14478,ORG,Robert Andrews Millikan,26,Physics
one,1,14645,14648,CARDINAL,Robert Andrews Millikan,26,Physics
Caltech,1,14695,14702,ORG,Robert Andrews Millikan,26,Physics
Robert Andrews Millikan,3,14718,14741,PERSON,Robert Andrews Millikan,26,Physics
Westinghouse,1,14771,14783,ORG,Robert Andrews Millikan,26,Physics
1938,1,14804,14808,DATE,Robert Andrews Millikan,26,Physics
the Westinghouse Time Capsules,4,14851,14881,ORG,Robert Andrews Millikan,26,Physics
"August 22, 1938",3,14900,14915,DATE,Robert Andrews Millikan,26,Physics
Anglo-Saxon,1,15019,15030,NORP,Robert Andrews Millikan,26,Physics
French,1,15032,15038,NORP,Robert Andrews Millikan,26,Physics
Scandinavian,1,15044,15056,NORP,Robert Andrews Millikan,26,Physics
two centuries ago,3,15137,15154,DATE,Robert Andrews Millikan,26,Physics
Millikan,1,15583,15591,PERSON,Robert Andrews Millikan,26,Physics
San Marino,2,15630,15640,GPE,Robert Andrews Millikan,26,Physics
California,1,15642,15652,GPE,Robert Andrews Millikan,26,Physics
1953,1,15656,15660,DATE,Robert Andrews Millikan,26,Physics
age 85,2,15664,15670,DATE,Robert Andrews Millikan,26,Physics
"the ""Court of Honor""",4,15692,15712,ORG,Robert Andrews Millikan,26,Physics
Forest Lawn Memorial Park Cemetery,5,15716,15750,FAC,Robert Andrews Millikan,26,Physics
Glendale,1,15754,15762,GPE,Robert Andrews Millikan,26,Physics
California,1,15764,15774,GPE,Robert Andrews Millikan,26,Physics
"January 26, 1982",3,15779,15795,DATE,Robert Andrews Millikan,26,Physics
the United States Postal Service,5,15815,15847,ORG,Robert Andrews Millikan,26,Physics
37,1,15855,15857,CARDINAL,Robert Andrews Millikan,26,Physics
Great Americans,2,15859,15874,NORP,Robert Andrews Millikan,26,Physics
1980,1,15883,15887,DATE,Robert Andrews Millikan,26,Physics
2000,1,15888,15892,DATE,Robert Andrews Millikan,26,Physics
Tektronix,1,15909,15918,ORG,Robert Andrews Millikan,26,Physics
Portland,1,15943,15951,GPE,Robert Andrews Millikan,26,Physics
Oregon,1,15953,15959,GPE,Robert Andrews Millikan,26,Physics
Millikan with the Millikan Way,5,15974,16004,ORG,Robert Andrews Millikan,26,Physics
MAX,1,16006,16009,FAC,Robert Andrews Millikan,26,Physics
Portland's MAX Blue Line,4,16022,16046,FAC,Robert Andrews Millikan,26,Physics
the 21st century,3,16120,16136,DATE,Robert Andrews Millikan,26,Physics
the mid to late 20th century,6,16149,16177,DATE,Robert Andrews Millikan,26,Physics
Millikan,1,16265,16273,PERSON,Robert Andrews Millikan,26,Physics
1958,1,16278,16282,DATE,Robert Andrews Millikan,26,Physics
Pomona College,2,16284,16298,ORG,Robert Andrews Millikan,26,Physics
Millikan Laboratory,2,16324,16343,ORG,Robert Andrews Millikan,26,Physics
Millikan,1,16356,16364,PERSON,Robert Andrews Millikan,26,Physics
Millikan's,1,16382,16392,PERSON,Robert Andrews Millikan,26,Physics
October 2020,2,16469,16481,DATE,Robert Andrews Millikan,26,Physics
Mary Estella Seaver,3,16516,16535,PERSON,Robert Andrews Millikan,26,Physics
Carlton Seaver Laboratory,3,16544,16569,ORG,Robert Andrews Millikan,26,Physics
Caltech,1,16578,16585,ORG,Robert Andrews Millikan,26,Physics
Millikan,1,16679,16687,PERSON,Robert Andrews Millikan,26,Physics
the Millikan Library,3,16699,16719,ORG,Robert Andrews Millikan,26,Physics
1966,1,16744,16748,DATE,Robert Andrews Millikan,26,Physics
January 2021,2,16753,16765,DATE,Robert Andrews Millikan,26,Physics
Millikan's,1,16816,16826,PERSON,Robert Andrews Millikan,26,Physics
Caltech,1,16841,16848,ORG,Robert Andrews Millikan,26,Physics
The Robert A. Millikan Library,5,16898,16928,ORG,Robert Andrews Millikan,26,Physics
Caltech Hall,2,16946,16958,FAC,Robert Andrews Millikan,26,Physics
November 2021,2,16963,16976,DATE,Robert Andrews Millikan,26,Physics
the Robert A. Millikan Professorship,5,16978,17014,ORG,Robert Andrews Millikan,26,Physics
Shirley Hufstedler,2,17037,17055,PERSON,Robert Andrews Millikan,26,Physics
the 21st century,3,17130,17146,DATE,Robert Andrews Millikan,26,Physics
November 2020,2,17155,17168,DATE,Robert Andrews Millikan,26,Physics
Millikan Middle School,3,17170,17192,ORG,Robert Andrews Millikan,26,Physics
Millikan Junior High School,4,17203,17230,ORG,Robert Andrews Millikan,26,Physics
Los Angeles,2,17248,17259,GPE,Robert Andrews Millikan,26,Physics
Sherman Oaks,2,17276,17288,GPE,Robert Andrews Millikan,26,Physics
February 2022,2,17338,17351,DATE,Robert Andrews Millikan,26,Physics
the Board of Education,4,17353,17375,ORG,Robert Andrews Millikan,26,Physics
the Los Angeles Unified School District,6,17380,17419,ORG,Robert Andrews Millikan,26,Physics
Louis Armstrong,2,17480,17495,PERSON,Robert Andrews Millikan,26,Physics
August 2020,2,17500,17511,DATE,Robert Andrews Millikan,26,Physics
the Long Beach Unified School District,6,17513,17551,ORG,Robert Andrews Millikan,26,Physics
Robert A. Millikan High School,5,17626,17656,ORG,Robert Andrews Millikan,26,Physics
early 2023,2,17661,17671,DATE,Robert Andrews Millikan,26,Physics
Long Beach,2,17673,17683,GPE,Robert Andrews Millikan,26,Physics
Millikan,1,17766,17774,PERSON,Robert Andrews Millikan,26,Physics
the spring of 2021,4,17816,17834,DATE,Robert Andrews Millikan,26,Physics
the American Association of Physics Teachers,6,17836,17880,ORG,Robert Andrews Millikan,26,Physics
Millikan's,1,17909,17919,PERSON,Robert Andrews Millikan,26,Physics
Robert A. Millikan,3,17934,17952,PERSON,Robert Andrews Millikan,26,Physics
A few months later,4,18053,18071,DATE,Robert Andrews Millikan,26,Physics
AAPT,1,18073,18077,ORG,Robert Andrews Millikan,26,Physics
University of Washington,3,18132,18156,ORG,Robert Andrews Millikan,26,Physics
Lillian C. McDermott,3,18178,18198,PERSON,Robert Andrews Millikan,26,Physics
the previous year,3,18208,18225,DATE,Robert Andrews Millikan,26,Physics
1902,1,18253,18257,DATE,Robert Andrews Millikan,26,Physics
Greta Ervin Blanchard,3,18269,18290,PERSON,Robert Andrews Millikan,26,Physics
1876,1,18292,18296,DATE,Robert Andrews Millikan,26,Physics
1955,1,18297,18301,DATE,Robert Andrews Millikan,26,Physics
three,1,18313,18318,CARDINAL,Robert Andrews Millikan,26,Physics
Clark Blanchard,2,18325,18340,PERSON,Robert Andrews Millikan,26,Physics
Glenn Allan,2,18342,18353,PERSON,Robert Andrews Millikan,26,Physics
Max Franklin,2,18359,18371,PERSON,Robert Andrews Millikan,26,Physics
Kevin Harding's,2,18403,18418,PERSON,Robert Andrews Millikan,26,Physics
Cameron,1,18502,18509,PERSON,Robert Andrews Millikan,26,Physics
one,1,18746,18749,CARDINAL,Robert Andrews Millikan,26,Physics
Utopian,1,18775,18782,NORP,Robert Andrews Millikan,26,Physics
Millikan,1,19060,19068,PERSON,Robert Andrews Millikan,26,Physics
Robert Andrews,2,19070,19084,PERSON,Robert Andrews Millikan,26,Physics
1906,1,19086,19090,DATE,Robert Andrews Millikan,26,Physics
Boston,1,19145,19151,GPE,Robert Andrews Millikan,26,Physics
"Ginn.
Millikan",1,19153,19167,PERSON,Robert Andrews Millikan,26,Physics
Robert Andrews,2,19169,19183,PERSON,Robert Andrews Millikan,26,Physics
1922,1,19185,19189,DATE,Robert Andrews Millikan,26,Physics
Boston,1,19211,19217,GPE,Robert Andrews Millikan,26,Physics
"Ginn.
Goodstein",1,19219,19234,PERSON,Robert Andrews Millikan,26,Physics
D.,1,19236,19238,NORP,Robert Andrews Millikan,26,Physics
Robert Andrews Millikan,3,19255,19278,PERSON,Robert Andrews Millikan,26,Physics
Engineering and Science,3,19281,19304,ORG,Robert Andrews Millikan,26,Physics
2000,1,19306,19310,DATE,Robert Andrews Millikan,26,Physics
4,1,19315,19316,CARDINAL,Robert Andrews Millikan,26,Physics
38,1,19323,19325,CARDINAL,Robert Andrews Millikan,26,Physics
Millikan,1,19333,19341,PERSON,Robert Andrews Millikan,26,Physics
1950,1,19348,19352,DATE,Robert Andrews Millikan,26,Physics
"Robert Millikan
Millikan",2,19376,19400,PERSON,Robert Andrews Millikan,26,Physics
Robert Andrews,2,19402,19416,PERSON,Robert Andrews Millikan,26,Physics
1917,1,19418,19422,DATE,Robert Andrews Millikan,26,Physics
The University of Chicago Press.,5,19519,19551,ORG,Robert Andrews Millikan,26,Physics
Nobel Lectures,2,19552,19566,WORK_OF_ART,Robert Andrews Millikan,26,Physics
Robert A. Millikan,3,19569,19587,PERSON,Robert Andrews Millikan,26,Physics
"Nobel Biography""",2,19590,19606,WORK_OF_ART,Robert Andrews Millikan,26,Physics
Elsevier Publishing Company,3,19608,19635,ORG,Robert Andrews Millikan,26,Physics
Amsterdam,1,19637,19646,GPE,Robert Andrews Millikan,26,Physics
Segerstråle,1,19648,19659,PERSON,Robert Andrews Millikan,26,Physics
1995,1,19664,19668,DATE,Robert Andrews Millikan,26,Physics
Millikan,1,19693,19701,PERSON,Robert Andrews Millikan,26,Physics
1,1,19767,19768,CARDINAL,Robert Andrews Millikan,26,Physics
214,1,19776,19779,CARDINAL,Robert Andrews Millikan,26,Physics
Robert Andrews Millikan,3,19780,19803,PERSON,Robert Andrews Millikan,26,Physics
Robert A. Millikan,3,19805,19823,PERSON,Robert Andrews Millikan,26,Physics
"Nobel Biography""",2,19826,19842,WORK_OF_ART,Robert Andrews Millikan,26,Physics
"The NIST Reference on Constants, Units",6,19844,19882,WORK_OF_ART,Robert Andrews Millikan,26,Physics
"Uncertainty
Kevles",1,19888,19906,WORK_OF_ART,Robert Andrews Millikan,26,Physics
Daniel A,2,19908,19916,PERSON,Robert Andrews Millikan,26,Physics
1979,1,19918,19922,DATE,Robert Andrews Millikan,26,Physics
"Robert A. Millikan""",3,19926,19945,PERSON,Robert Andrews Millikan,26,Physics
240,1,19968,19971,CARDINAL,Robert Andrews Millikan,26,Physics
1,1,19973,19974,CARDINAL,Robert Andrews Millikan,26,Physics
142,1,19977,19980,CARDINAL,Robert Andrews Millikan,26,Physics
151,1,19981,19984,CARDINAL,Robert Andrews Millikan,26,Physics
Kargon,1,20055,20061,PERSON,Robert Andrews Millikan,26,Physics
Robert H,2,20063,20071,PERSON,Robert Andrews Millikan,26,Physics
1977,1,20073,20077,DATE,Robert Andrews Millikan,26,Physics
The Conservative Mode,3,20081,20102,WORK_OF_ART,Robert Andrews Millikan,26,Physics
Robert A. Millikan,3,20104,20122,PERSON,Robert Andrews Millikan,26,Physics
Twentieth-Century,1,20131,20148,DATE,Robert Andrews Millikan,26,Physics
68,1,20179,20181,CARDINAL,Robert Andrews Millikan,26,Physics
4,1,20183,20184,CARDINAL,Robert Andrews Millikan,26,Physics
509,1,20187,20190,CARDINAL,Robert Andrews Millikan,26,Physics
Kargon,1,20247,20253,PERSON,Robert Andrews Millikan,26,Physics
Robert H,2,20255,20263,PERSON,Robert Andrews Millikan,26,Physics
1982,1,20265,20269,DATE,Robert Andrews Millikan,26,Physics
Robert Millikan,2,20284,20299,PERSON,Robert Andrews Millikan,26,Physics
American,1,20323,20331,NORP,Robert Andrews Millikan,26,Physics
Ithaca,1,20341,20347,GPE,Robert Andrews Millikan,26,Physics
Cornell University Press,3,20349,20373,ORG,Robert Andrews Millikan,26,Physics
Nobel Prize,2,20392,20403,WORK_OF_ART,Robert Andrews Millikan,26,Physics
Millikan,1,20420,20428,PERSON,Robert Andrews Millikan,26,Physics
1920,1,20472,20476,DATE,Robert Andrews Millikan,26,Physics
Felix Ehrenhaft's,2,20504,20521,PERSON,Robert Andrews Millikan,26,Physics
Millikan's,1,20567,20577,PERSON,Robert Andrews Millikan,26,Physics
Ehrenhaft's,1,20597,20608,PERSON,Robert Andrews Millikan,26,Physics
Millikan,1,20646,20654,PERSON,Robert Andrews Millikan,26,Physics
1923,1,20680,20684,DATE,Robert Andrews Millikan,26,Physics
Millikan's,1,20686,20696,PERSON,Robert Andrews Millikan,26,Physics
Popular Science,2,20797,20812,WORK_OF_ART,Robert Andrews Millikan,26,Physics
January 1927,2,20813,20825,DATE,Robert Andrews Millikan,26,Physics
Robert Andrews Millikan,3,20908,20931,PERSON,Robert Andrews Millikan,26,Physics
Nobelprize.org,1,20935,20949,ORG,Robert Andrews Millikan,26,Physics
the Nobel Lecture,3,20961,20978,WORK_OF_ART,Robert Andrews Millikan,26,Physics
"May 23, 1924",3,20980,20992,DATE,Robert Andrews Millikan,26,Physics
The Electron and the Light-Quant,5,20993,21025,WORK_OF_ART,Robert Andrews Millikan,26,Physics
"the Experimental Point of View
""Famous Iowans",6,21031,21076,WORK_OF_ART,Robert Andrews Millikan,26,Physics
Tom Longdon,2,21082,21093,PERSON,Robert Andrews Millikan,26,Physics
Illustrated Millikan,2,21094,21114,PERSON,Robert Andrews Millikan,26,Physics
the Wayback Machine,3,21128,21147,WORK_OF_ART,Robert Andrews Millikan,26,Physics
"May 16, 2006",3,21158,21170,DATE,Robert Andrews Millikan,26,Physics
"March 30, 2007",3,21186,21200,DATE,Robert Andrews Millikan,26,Physics
Robert Millikan,2,21202,21217,PERSON,Robert Andrews Millikan,26,Physics
"October 11, 2007",3,21238,21254,DATE,Robert Andrews Millikan,26,Physics
the Wayback Machine,3,21259,21278,ORG,Robert Andrews Millikan,26,Physics
Notable American Unitarians,3,21300,21327,ORG,Robert Andrews Millikan,26,Physics
Robert Millikan,2,21347,21362,PERSON,Robert Andrews Millikan,26,Physics
Linus Pauling,2,21365,21378,PERSON,Robert Andrews Millikan,26,Physics
the Nature of the Chemical Bond: A Documentary History,9,21383,21437,WORK_OF_ART,Robert Andrews Millikan,26,Physics
Robert Andrews Millikan,3,21438,21461,PERSON,Robert Andrews Millikan,26,Physics
"Biographical Memoirs of the National Academy of Sciences
Works",8,21464,21526,WORK_OF_ART,Robert Andrews Millikan,26,Physics
Robert Andrews Millikan,3,21539,21562,PERSON,Robert Andrews Millikan,26,Physics
"Internet Archive
Works",2,21566,21588,ORG,Robert Andrews Millikan,26,Physics
Robert Andrews Millikan,3,21592,21615,PERSON,Robert Andrews Millikan,26,Physics
LibriVox,1,21619,21627,WORK_OF_ART,Robert Andrews Millikan,26,Physics
Robert Andrews Millikan,3,21656,21679,PERSON,Robert Andrews Millikan,26,Physics
Robert Millikan,2,21696,21711,PERSON,Robert Andrews Millikan,26,Physics
the Guggenheim Board Fund for Aeronautics,6,21759,21800,ORG,Robert Andrews Millikan,26,Physics
1928,1,21801,21805,DATE,Robert Andrews Millikan,26,Physics
Orville Wright,2,21807,21821,PERSON,Robert Andrews Millikan,26,Physics
second,1,21829,21835,ORDINAL,Robert Andrews Millikan,26,Physics
Charles Lindbergh,2,21848,21865,PERSON,Robert Andrews Millikan,26,Physics
third,1,21875,21880,ORDINAL,Robert Andrews Millikan,26,Physics
Robert Millikan,2,21923,21938,PERSON,Robert Andrews Millikan,26,Physics
1821-1953,1,21959,21968,DATE,Robert Andrews Millikan,26,Physics
1921-1953,1,21975,21984,DATE,Robert Andrews Millikan,26,Physics
"Niels Bohr Library & Archives
William Polk Jesse",7,21987,22035,ORG,Robert Andrews Millikan,26,Physics
1919-1921,1,22055,22064,DATE,Robert Andrews Millikan,26,Physics
Niels Bohr Library & Archives,5,22066,22095,ORG,Robert Andrews Millikan,26,Physics
Robert A. Millikan,3,22131,22149,PERSON,Robert Andrews Millikan,26,Physics
Millkan: Electron Theory,3,22179,22203,WORK_OF_ART,Robert Andrews Millikan,26,Physics
Quantum Theory,2,22205,22219,WORK_OF_ART,Robert Andrews Millikan,26,Physics
Kinetic Theory,2,22225,22239,WORK_OF_ART,Robert Andrews Millikan,26,Physics
Karl Manne,2,0,10,PERSON,Manne Siegbahn,27,Physics
Georg Siegbahn FRS,3,11,29,PERSON,Manne Siegbahn,27,Physics
HFRSE,1,35,40,ORG,Manne Siegbahn,27,Physics
3 December 1886,3,42,57,DATE,Manne Siegbahn,27,Physics
26 September 1978,3,60,77,DATE,Manne Siegbahn,27,Physics
Swedish,1,85,92,NORP,Manne Siegbahn,27,Physics
the Nobel Prize in Physics,5,119,145,WORK_OF_ART,Manne Siegbahn,27,Physics
1924,1,149,153,DATE,Manne Siegbahn,27,Physics
Siegbahn,1,243,251,PERSON,Manne Siegbahn,27,Physics
"Örebro, Sweden",2,264,278,GPE,Manne Siegbahn,27,Physics
Georg Siegbahn,2,291,305,PERSON,Manne Siegbahn,27,Physics
Emma Zetterberg,2,320,335,PERSON,Manne Siegbahn,27,Physics
Stockholm,1,353,362,GPE,Manne Siegbahn,27,Physics
1906,1,363,367,DATE,Manne Siegbahn,27,Physics
Lund University,2,393,408,ORG,Manne Siegbahn,27,Physics
the same year,3,412,425,DATE,Manne Siegbahn,27,Physics
Johannes Rydberg,2,480,496,PERSON,Manne Siegbahn,27,Physics
1908,1,501,505,DATE,Manne Siegbahn,27,Physics
the University of Göttingen,4,520,547,ORG,Manne Siegbahn,27,Physics
PhD,1,576,579,WORK_OF_ART,Manne Siegbahn,27,Physics
the Lund University,3,584,603,ORG,Manne Siegbahn,27,Physics
1911,1,607,611,DATE,Manne Siegbahn,27,Physics
Magnetische Feldmessungen,2,635,660,WORK_OF_ART,Manne Siegbahn,27,Physics
Rydberg,1,723,730,PERSON,Manne Siegbahn,27,Physics
Rydberg's,1,741,750,WORK_OF_ART,Manne Siegbahn,27,Physics
1920,1,811,815,DATE,Manne Siegbahn,27,Physics
1922,1,829,833,DATE,Manne Siegbahn,27,Physics
Lund,1,842,846,PERSON,Manne Siegbahn,27,Physics
Uppsala University,2,870,888,ORG,Manne Siegbahn,27,Physics
1937,1,893,897,DATE,Manne Siegbahn,27,Physics
Siegbahn,1,899,907,PERSON,Manne Siegbahn,27,Physics
the Physics Department,3,934,956,ORG,Manne Siegbahn,27,Physics
the Nobel Institute,3,960,979,ORG,Manne Siegbahn,27,Physics
the Royal Swedish Academy of Sciences,6,983,1020,ORG,Manne Siegbahn,27,Physics
1988,1,1025,1029,DATE,Manne Siegbahn,27,Physics
the Manne Siegbahn Institute,4,1047,1075,ORG,Manne Siegbahn,27,Physics
MSI,1,1077,1080,ORG,Manne Siegbahn,27,Physics
the Manne Siegbahn Laboratory,4,1167,1196,ORG,Manne Siegbahn,27,Physics
Stockholm University,2,1207,1227,ORG,Manne Siegbahn,27,Physics
Manne Siegbahn,2,1256,1270,PERSON,Manne Siegbahn,27,Physics
1914,1,1314,1318,DATE,Manne Siegbahn,27,Physics
Henry Moseley,2,1371,1384,PERSON,Manne Siegbahn,27,Physics
Moseley,1,1741,1748,PERSON,Manne Siegbahn,27,Physics
Siegbahn,1,1855,1863,PERSON,Manne Siegbahn,27,Physics
Siegbahn,1,2053,2061,PERSON,Manne Siegbahn,27,Physics
Siegbahn,1,2251,2259,PERSON,Manne Siegbahn,27,Physics
the Nobel Prize in Physics,5,2272,2298,WORK_OF_ART,Manne Siegbahn,27,Physics
1924,1,2302,2306,DATE,Manne Siegbahn,27,Physics
the Hughes Medal 1934,4,2315,2336,WORK_OF_ART,Manne Siegbahn,27,Physics
Rumford Medal,2,2341,2354,WORK_OF_ART,Manne Siegbahn,27,Physics
1940,1,2355,2359,DATE,Manne Siegbahn,27,Physics
1944,1,2364,2368,DATE,Manne Siegbahn,27,Physics
Siegbahn,1,2386,2394,PRODUCT,Manne Siegbahn,27,Physics
Siegbahn,1,2401,2409,PERSON,Manne Siegbahn,27,Physics
the Royal Society,3,2442,2459,ORG,Manne Siegbahn,27,Physics
1954,1,2463,2467,DATE,Manne Siegbahn,27,Physics
Route Siegbahn,2,2488,2502,FAC,Manne Siegbahn,27,Physics
Siegbahn,1,2516,2524,PERSON,Manne Siegbahn,27,Physics
CERN,1,2528,2532,ORG,Manne Siegbahn,27,Physics
Prévessin,1,2541,2550,GPE,Manne Siegbahn,27,Physics
France,1,2559,2565,GPE,Manne Siegbahn,27,Physics
Siegbahn,1,2589,2597,PERSON,Manne Siegbahn,27,Physics
Karin Högbom,2,2606,2618,PERSON,Manne Siegbahn,27,Physics
1914,1,2622,2626,DATE,Manne Siegbahn,27,Physics
two,1,2637,2640,CARDINAL,Manne Siegbahn,27,Physics
Bo Siegbahn,2,2651,2662,PERSON,Manne Siegbahn,27,Physics
1915,1,2664,2668,DATE,Manne Siegbahn,27,Physics
2008,1,2669,2673,DATE,Manne Siegbahn,27,Physics
Kai Siegbahn,2,2707,2719,PERSON,Manne Siegbahn,27,Physics
1918,1,2721,2725,DATE,Manne Siegbahn,27,Physics
2007,1,2726,2730,DATE,Manne Siegbahn,27,Physics
the Nobel Prize in Physics,5,2758,2784,WORK_OF_ART,Manne Siegbahn,27,Physics
1981,1,2788,2792,DATE,Manne Siegbahn,27,Physics
Grand Cross of the Order of the Polar Star,9,2913,2955,WORK_OF_ART,Manne Siegbahn,27,Physics
6 June 1947,3,2957,2968,DATE,Manne Siegbahn,27,Physics
Nobel Prize in Physics,4,2971,2993,WORK_OF_ART,Manne Siegbahn,27,Physics
1924,1,2995,2999,DATE,Manne Siegbahn,27,Physics
Hughes Medal,2,3002,3014,WORK_OF_ART,Manne Siegbahn,27,Physics
